Продукт,Калорийность,Белки,Жиры,Углеводы
        "Proteins": "6,2 г",
        "Fats": "7,1 г",
        "Urglevodi": "8,9 г"
    },
    {
        "Title": "Салат с курицей, по 1-82",
        "Calories": "137 кКал",
        "Proteins": "5,7 г",
        "Fats": "9,9 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Сердечки индейки",
        "Calories": "140 кКал",
        "Proteins": "16,7 г",
        "Fats": "7,44 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Сердечки индейки, вареные на медленном огне",
        "Calories": "174 кКал",
        "Proteins": "24,88 г",
        "Fats": "7,52 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сердечки куриные",
        "Calories": "153 кКал",
        "Proteins": "15,55 г",
        "Fats": "9,33 г",
        "Urglevodi": "0,71 г"
    },
    {
        "Title": "Сердечки куриные, вареные на медленном огне",
        "Calories": "185 кКал",
        "Proteins": "26,41 г",
        "Fats": "7,92 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Сердце куриное",
        "Calories": "159 кКал",
        "Proteins": "15,8 г",
        "Fats": "10,3 г",
        "Urglevodi": "0,8 г"
    },
    {
        "Title": "Сердце цыпленка-бройлера",
        "Calories": "148 кКал",
        "Proteins": "17,3 г",
        "Fats": "8,3 г",
        "Urglevodi": "0,9 г"
    },
    {
        "Title": "Страус, верхняя часть филе",
        "Calories": "119 кКал",
        "Proteins": "21,67 г",
        "Fats": "2,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, верхняя часть филе, приготовленная",
        "Calories": "155 кКал",
        "Proteins": "28,12 г",
        "Fats": "3,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, внешняя часть бедра",
        "Calories": "115 кКал",
        "Proteins": "22,86 г",
        "Fats": "1,96 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, внешняя часть филе",
        "Calories": "120 кКал",
        "Proteins": "23,36 г",
        "Fats": "2,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, внешняя часть филе, приготовленная",
        "Calories": "156 кКал",
        "Proteins": "28,55 г",
        "Fats": "3,83 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, внутренняя часть бедра",
        "Calories": "111 кКал",
        "Proteins": "22,39 г",
        "Fats": "1,72 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, внутренняя часть бедра, приготовленная",
        "Calories": "141 кКал",
        "Proteins": "29,01 г",
        "Fats": "1,94 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, внутренняя часть филе",
        "Calories": "127 кКал",
        "Proteins": "23,69 г",
        "Fats": "2,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, внутренняя часть филе, приготовленная",
        "Calories": "164 кКал",
        "Proteins": "29,37 г",
        "Fats": "4,26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, вырезка",
        "Calories": "123 кКал",
        "Proteins": "22,07 г",
        "Fats": "3,19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, грудка порезанная",
        "Calories": "114 кКал",
        "Proteins": "21,85 г",
        "Fats": "2,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, грудка порезанная, приготовленная",
        "Calories": "145 кКал",
        "Proteins": "28,49 г",
        "Fats": "2,57 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, мышца-подниматель хвоста",
        "Calories": "117 кКал",
        "Proteins": "21,81 г",
        "Fats": "2,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, нежное мясо спины",
        "Calories": "125 кКал",
        "Proteins": "21,55 г",
        "Fats": "3,67 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, нежное мясо спины, приготовленное",
        "Calories": "159 кКал",
        "Proteins": "28,81 г",
        "Fats": "3,97 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, огузок, сырой",
        "Calories": "116 кКал",
        "Proteins": "21,99 г",
        "Fats": "2,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, фарш, жареный на сковороде",
        "Calories": "175 кКал",
        "Proteins": "26,15 г",
        "Fats": "7,07 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Страус, фарш, сырой",
        "Calories": "165 кКал",
        "Proteins": "20,22 г",
        "Fats": "8,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утенок белой пекинской утки, грудка с кожей, запечённая",
        "Calories": "202 кКал",
        "Proteins": "24,5 г",
        "Fats": "10,85 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утенок белой пекинской утки, грудка, только мясо, жареное на открытом огне",
        "Calories": "140 кКал",
        "Proteins": "27,6 г",
        "Fats": "2,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утенок белой пекинской утки, окорок запечённый",
        "Calories": "217 кКал",
        "Proteins": "26,75 г",
        "Fats": "11,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утенок белой пекинской утки, окорочка, только мясо, тушеные",
        "Calories": "178 кКал",
        "Proteins": "29,1 г",
        "Fats": "5,96 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утка 1 кат.",
        "Calories": "405 кКал",
        "Proteins": "15,8 г",
        "Fats": "38 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утка 2 кат.",
        "Calories": "287 кКал",
        "Proteins": "17,2 г",
        "Fats": "24,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утка в собственном соку, консервы",
        "Calories": "223 кКал",
        "Proteins": "16 г",
        "Fats": "17,5 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Утка дикая",
        "Calories": "211 кКал",
        "Proteins": "17,42 г",
        "Fats": "15,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утка дикая, только мясо",
        "Calories": "123 кКал",
        "Proteins": "19,85 г",
        "Fats": "4,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утка домашняя",
        "Calories": "404 кКал",
        "Proteins": "11,49 г",
        "Fats": "39,34 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утка домашняя, запечённая",
        "Calories": "337 кКал",
        "Proteins": "18,99 г",
        "Fats": "28,35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утка домашняя, только мясо",
        "Calories": "135 кКал",
        "Proteins": "18,28 г",
        "Fats": "5,95 г",
        "Urglevodi": "0,94 г"
    },
    {
        "Title": "Утка домашняя, только мясо, запечёное",
        "Calories": "201 кКал",
        "Proteins": "23,48 г",
        "Fats": "11,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утка жареная, по 2-16",
        "Calories": "407 кКал",
        "Proteins": "23,2 г",
        "Fats": "34,9 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Утка отварная, по 2-6",
        "Calories": "385 кКал",
        "Proteins": "18,1 г",
        "Fats": "34,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утка фаршированная картофелем, по 2-18",
        "Calories": "169 кКал",
        "Proteins": "7,1 г",
        "Fats": "10,9 г",
        "Urglevodi": "10,5 г"
    },
    {
        "Title": "Утята 1 кат.",
        "Calories": "309 кКал",
        "Proteins": "16 г",
        "Fats": "27,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Утята 2 кат.",
        "Calories": "258 кКал",
        "Proteins": "18 г",
        "Fats": "20,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фазан",
        "Calories": "181 кКал",
        "Proteins": "22,7 г",
        "Fats": "9,29 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фазан, грудка, только мясо",
        "Calories": "133 кКал",
        "Proteins": "24,37 г",
        "Fats": "3,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фазан, окорочка, только мясо",
        "Calories": "134 кКал",
        "Proteins": "22,2 г",
        "Fats": "4,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фазан, приготовленный",
        "Calories": "239 кКал",
        "Proteins": "32,4 г",
        "Fats": "12,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фазан, только мясо",
        "Calories": "133 кКал",
        "Proteins": "23,57 г",
        "Fats": "3,64 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки",
        "Calories": "148 кКал",
        "Proteins": "19,66 г",
        "Fats": "7,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, 85% мяса, 15% жира",
        "Calories": "180 кКал",
        "Proteins": "16,9 г",
        "Fats": "12,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, 85% мяса, 15% жира, жаренный на сковороде",
        "Calories": "258 кКал",
        "Proteins": "25,11 г",
        "Fats": "17,45 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, 85% мяса, 15% жира, котлеты, жаренные на открытом огне",
        "Calories": "249 кКал",
        "Proteins": "25,88 г",
        "Fats": "16,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, 93% мяса, 7% жира",
        "Calories": "150 кКал",
        "Proteins": "18,73 г",
        "Fats": "8,34 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, 93% мяса, 7% жира, жаренный на сковороде",
        "Calories": "213 кКал",
        "Proteins": "27,1 г",
        "Fats": "11,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, 93% мяса, 7% жира, котлеты, жаренные на открытом огне",
        "Calories": "207 кКал",
        "Proteins": "25,86 г",
        "Fats": "11,45 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, обезжиренный, 1.95% жира",
        "Calories": "112 кКал",
        "Proteins": "23,57 г",
        "Fats": "1,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, обезжиренный, 2.48% жира, котлеты, жаренные на открытом огне",
        "Calories": "138 кКал",
        "Proteins": "28,99 г",
        "Fats": "2,48 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, обезжиренный, 2.71% жира, жаренный на сковороде",
        "Calories": "151 кКал",
        "Proteins": "31,69 г",
        "Fats": "2,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш из индейки, приготовленный",
        "Calories": "203 кКал",
        "Proteins": "27,37 г",
        "Fats": "10,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш колбасный куриный, консервы",
        "Calories": "200 кКал",
        "Proteins": "15 г",
        "Fats": "15,6 г",
        "Urglevodi": "1,4 г"
    },
    {
        "Title": "Фрикадельки из курицы, по 2-26",
        "Calories": "163 кКал",
        "Proteins": "18,2 г",
        "Fats": "6,5 г",
        "Urglevodi": "7,8 г"
    },
    {
        "Title": "Фуа-гра, консервированная гусиная печень, копченная",
        "Calories": "462 кКал",
        "Proteins": "11,4 г",
        "Fats": "43,84 г",
        "Urglevodi": "4,67 г"
    },
    {
        "Title": "Цесарка",
        "Calories": "158 кКал",
        "Proteins": "23,4 г",
        "Fats": "6,45 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Цесарка, только мясо",
        "Calories": "110 кКал",
        "Proteins": "20,64 г",
        "Fats": "2,47 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Цыплята жареные, по 2-14",
        "Calories": "261 кКал",
        "Proteins": "24 г",
        "Fats": "18,3 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Цыплята отварные, по 2-4",
        "Calories": "211 кКал",
        "Proteins": "21,1 г",
        "Fats": "13,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Цыплята табака жареные, по 2-20",
        "Calories": "281 кКал",
        "Proteins": "24,8 г",
        "Fats": "20,2 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Эму, верхняя часть филе, жареное на огне",
        "Calories": "152 кКал",
        "Proteins": "29,07 г",
        "Fats": "3,13 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, внутрення часть голени",
        "Calories": "108 кКал",
        "Proteins": "22,22 г",
        "Fats": "1,49 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, внутрення часть голени, жареная на огне",
        "Calories": "156 кКал",
        "Proteins": "32,38 г",
        "Fats": "2,01 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, мышца-подниматель хвоста, жареное на огне",
        "Calories": "154 кКал",
        "Proteins": "31,27 г",
        "Fats": "2,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, мышца-подниматель хвоста, сырое",
        "Calories": "103 кКал",
        "Proteins": "22,5 г",
        "Fats": "0,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, наружная часть голени",
        "Calories": "103 кКал",
        "Proteins": "23,08 г",
        "Fats": "0,48 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, нежное мясо спины, сырое",
        "Calories": "141 кКал",
        "Proteins": "22,81 г",
        "Fats": "4,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, огузок",
        "Calories": "112 кКал",
        "Proteins": "22,83 г",
        "Fats": "1,64 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, огузок, жареный на огне",
        "Calories": "168 кКал",
        "Proteins": "33,67 г",
        "Fats": "2,68 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, плоское филе, сырое",
        "Calories": "102 кКал",
        "Proteins": "22,25 г",
        "Fats": "0,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, фарш",
        "Calories": "134 кКал",
        "Proteins": "22,77 г",
        "Fats": "4,03 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эму, фарш, жареный на сковороде",
        "Calories": "163 кКал",
        "Proteins": "28,43 г",
        "Fats": "4,65 г",
        "Urglevodi": "0 г"
    }
]
