Продукт,Калорийность,Белки,Жиры,Углеводы
"Печень белуги, сырая, (Аляска)",117 кКал,"18,4 г","3,9 г",2 г
Печень зубастого терпуга (Аляска),424 кКал,"5,6 г",42 г,6 г
"Печень моржа, сырая, (Аляска)",125 кКал,21 г,3 г,"3,5 г"
Печень трески. Консервы,613 кКал,"4,2 г","65,7 г","1,2 г"
Печень чавычи (Аляска),156 кКал,"16,6 г",8 г,"4,3 г"
Печень щуки северной (Аляска),156 кКал,"16,6 г",8 г,"4,3 г"
"Печень, сиговые, чир (Аляска)",104 кКал,11 г,"4,4 г","5,1 г"
Пикша,73 кКал,"17,2 г","0,5 г",0 г
"Пикша, копченая",116 кКал,"25,23 г","0,96 г",0 г
"Пикша, приготовленная, приготовленная на жару",90 кКал,"19,99 г","0,55 г",0 г
"Пикша, сырая",74 кКал,"16,32 г","0,45 г",0 г
Плотва сибирская (сорога),110 кКал,19 г,"3,8 г",0 г
Полосатый тунец,103 кКал,22 г,"1,01 г",0 г
"Полосатый тунец, приготовленный на жару",132 кКал,"28,21 г","1,29 г",0 г
"Помпано флоридский, приготовленный на жару",211 кКал,"23,69 г","12,14 г",0 г
"Помпано флоридский, сырой",164 кКал,"18,48 г","9,47 г",0 г
Пристипома,88 кКал,"19,6 г","1,1 г",0 г
Псенопсис,92 кКал,"14,6 г","3,7 г",0 г
"Пузанок, приготовленный на жару",252 кКал,"21,71 г","17,65 г",0 г
"Пузанок, сырой",197 кКал,"16,93 г","13,77 г",0 г
Путассу,82 кКал,"18,5 г","0,9 г",0 г
"Путассу, приготовленный на жару",116 кКал,"23,48 г","1,69 г",0 г
"Путассу, смешанные виды, сырой",90 кКал,"18,31 г","1,31 г",0 г
Пыжьян,113 кКал,18 г,"4,6 г",0 г
"Радужная форель (Микижа), вареная, консервированная, (Аляска)",159 кКал,"21,11 г","8,26 г",0 г
"Радужная форель (Микижа), сушеная, мясо (Shoshone Bannock)",382 кКал,"77,27 г","8,06 г",0 г
"Рак речной, дикий",77 кКал,"15,97 г","0,95 г",0 г
"Рак речной, дикий, приготовленный на пару",82 кКал,"16,77 г","1,2 г",0 г
"Рак речной, фермерский",72 кКал,"14,85 г","0,97 г",0 г
"Рак речной, фермерский, приготовленный на пару",87 кКал,"17,52 г","1,3 г",0 г
"Раки морские (лангуст, омар)",89 кКал,"18,8 г","1,3 г","0,5 г"
"Раки морские (лангуст, омар) вареные",90 кКал,"20,5 г","0,7 г","0,3 г"
Раки речные,76 кКал,"15,5 г",1 г,"1,2 г"
Раки речные вареные,97 кКал,"20,3 г","1,3 г",1 г
"Ручьевая форель, Нью-Йоркская",110 кКал,"21,23 г","2,73 г",0 г
Рыба молочная,148 кКал,"20,53 г","6,73 г",0 г
"Рыба молочная, приготовленная на жару",190 кКал,"26,32 г","8,63 г",0 г
"Рыба фаршированная, в сладком соусе",84 кКал,"9,07 г","1,73 г","7,41 г"
Рыба-капитан,92 кКал,"19,4 г","1,6 г",0 г
Рыба-лист,110 кКал,"20,3 г","3,2 г",0 г
"Рыба-луна с семенами тыквы, приготовленная на жару",114 кКал,"24,87 г","0,9 г",0 г
"Рыба-луна с семенами тыквы, сырая",89 кКал,"19,4 г","0,7 г",0 г
Рыба-меч,144 кКал,"19,66 г","6,65 г",0 г
"Рыба-меч, приготовленная на жару",172 кКал,"23,45 г","7,93 г",0 г
Рыба-сабля,106 кКал,"19,3 г","3,2 г",0 г
Рыбец азово-черноморский холодного копчения,222 кКал,"28,6 г",12 г,0 г
"Рыбец, азово-черноморский",139 кКал,"18,2 г","7,4 г",0 г
"Рыбец, каспийский",98 кКал,"19,2 г","2,4 г",0 г
"Рыбные полуфабрикаты, замороженные, разогретые",277 кКал,"11,01 г","16,23 г","20,16 г"
"Ряпушка сибирская, енисейская",149 кКал,17 г,9 г,0 г
"Ряпушка сибирская, обская",107 кКал,"19,2 г","3,3 г",0 г
Сазан,97 кКал,"18,2 г","2,7 г",0 г
Сазан азовский,121 кКал,"18,4 г","5,3 г",0 г
Сазан в томатном соусе. Консервы,143 кКал,"12,4 г","8,7 г","3,5 г"
Сайда,81 кКал,"19,1 г","0,5 г",0 г
"Сайда атлантическая, приготовленная на жару",118 кКал,"24,92 г","1,26 г",0 г
"Сайда атлантическая, сырая",92 кКал,"19,44 г","0,98 г",0 г
Сайра,205 кКал,"19,5 г","14,1 г",0 г
"Сайра бланшированная в масле, консервы",283 кКал,"18,3 г","23,3 г",0 г
Салака,125 кКал,17 г,"6,3 г",0 г
Салака горячего копчения,152 кКал,"25,4 г","5,6 г",0 г
"Салат из окуня, по 1-80",182 кКал,"4,7 г","15,7 г","5,5 г"
Салат из тунца,187 кКал,"16,04 г","9,26 г","9,41 г"
Салилота (бротола),73 кКал,"16,5 г","0,8 г",0 г
"Сардина атлантическая, консервы в масле",208 кКал,"24,62 г","11,45 г",0 г
Сардина океаническая,166 кКал,19 г,10 г,0 г
"Сардина тихоокеанская, консервированная в томатном соусе",185 кКал,"20,86 г","10,45 г","0,44 г"
"Сардины атлантические в масле, консервы",249 кКал,"17,9 г","19,7 г",0 г
"Сардины дальневосточные в масле, консервы",272 кКал,"17,2 г","22,6 г",0 г
"Сардины каспийские в масле, консервы",223 кКал,16 г,"17,7 г",0 г
Севрюга,160 кКал,"16,9 г","10,3 г",0 г
Севрюга в томатном соусе. Консервы,178 кКал,16 г,"11,4 г","2,6 г"
"Севрюга припущенная, по 1-350",173 кКал,"18,2 г","11,2 г",0 г
Сельдь атлантическая,158 кКал,"17,96 г","9,04 г",0 г
Сельдь атлантическая жирная,248 кКал,"17,7 г","19,5 г",0 г
Сельдь атлантическая нежирная,135 кКал,"19,1 г","6,5 г",0 г
Сельдь атлантическая нежирная соленая,145 кКал,17 г,"8,5 г",0 г
"Сельдь атлантическая, копченая",217 кКал,"24,58 г","12,37 г",0 г
"Сельдь атлантическая, маринованная",262 кКал,"14,19 г",18 г,"9,64 г"
"Сельдь атлантическая, приготовленная на жару",203 кКал,"23,03 г","11,59 г",0 г
"Сельдь иваси соленая, специального посола",173 кКал,"17,5 г","11,4 г",0 г
"Сельдь иваси, крупная",234 кКал,"19,5 г","17,3 г",0 г
"Сельдь иваси, мелкая",131 кКал,"21,5 г",5 г,0 г
"Сельдь рубленая, по 1-98",136 кКал,"10,3 г","9,7 г",2 г
"Сельдь с луком, по 1-98",125 кКал,"8,3 г","8,3 г","4,2 г"
Сельдь тихоокеанская жирная,191 кКал,14 г,15 г,0 г
Сельдь тихоокеанская жирная соленая,224 кКал,"17,4 г","17,1 г",0 г
Сельдь тихоокеанская жирная холодного копчения,225 кКал,"20,3 г",16 г,0 г
Сельдь тихоокеанская нежирная,135 кКал,18 г,7 г,0 г
"Сельдь тихоокеанская, приготовленная на жару",250 кКал,"21,01 г","17,79 г",0 г
"Сельдь тихоокеанская, сырая",195 кКал,"16,39 г","13,88 г",0 г
"Сельдь, тихоокеанская, высушенная на воздухе, упакована в масле, (Аляска)",489 кКал,"44,5 г","34,6 г",0 г
Семга соленая,202 кКал,"22,5 г","12,5 г",0 г
"Семга, наггетсы, готовые к употреблению, не разогретые",189 кКал,"11,97 г","10,43 г","11,85 г"
Серебрянка,84 кКал,"8,3 г","5,6 г",0 г
Сериола,103 кКал,"22,5 г","1,4 г",0 г
"Сериола (желтохвост), приготовленная на жару",187 кКал,"29,67 г","6,72 г",0 г
Сериолелла,160 кКал,"19,4 г","9,2 г",0 г
Сиг,144 кКал,19 г,"7,5 г",0 г
"Сиг в томатном соусе, консервы",154 кКал,"14,3 г","8,3 г","5,8 г"
"Сиг, байкальский",144 кКал,"20,2 г",7 г,0 г
"Сиг, копченый",177 кКал,"16,36 г","11,9 г",0 г
"Сиг, смесь видов, сырая, (Аляска)",131 кКал,"18,9 г","6,1 г",0 г
"Сиг, сушеный, (Аляска)",371 кКал,"62,44 г","13,44 г",0 г
"Сиг, сырой",98 кКал,"18,99 г","1,91 г",0 г
"Сиговые, чир, голова, глаза, щековина, мягкие кости, (Аляска)",107 кКал,"18,6 г","3,6 г",0 г
Скап океанический,164 кКал,"18,7 г","9,9 г",0 г
Скат-лисица,110 кКал,24 г,"1,6 г",0 г
Сквама,104 кКал,"17,3 г","3,9 г",0 г
Скумбрия атлантическая,191 кКал,18 г,"13,2 г",0 г
"Скумбрия атлантическая в масле, консервы",278 кКал,"13,1 г","25,1 г",0 г
Скумбрия атлантическая в масле. Консервы,318 кКал,"14,4 г","28,9 г",0 г
"Скумбрия атлантическая, приготовленная на жару",262 кКал,"23,85 г","17,81 г",0 г
"Скумбрия атлантическая, сырая",205 кКал,"18,6 г","13,89 г",0 г
Скумбрия дальневосточная,239 кКал,"19,3 г",18 г,0 г
"Скумбрия дальневосточная в масле, консервы",220 кКал,"19,5 г","15,8 г",0 г
Скумбрия курильская натуральная. Консервы,248 кКал,"18,8 г","19,2 г",0 г
Скумбрия натуральная. Консервы,200 кКал,"17,7 г","14,4 г",0 г
Скумбрия соленая,305 кКал,"18,5 г","25,1 г",0 г
