Продукт,Калорийность,Белки,Жиры,Углеводы
"Говядина сортовая, мякоть верхней части плеча, стейк, мясо с жиром убранным до уровня 0"", обжаренная на гриле",176 кКал,"26,66 г","6,94 г",0 г
"Говядина сортовая, мякоть верхней части плеча, стейк, мясо с жиром убранным до уровня 0"", сырая",140 кКал,"21,13 г","5,51 г",0 г
"Говядина сортовая, мякоть нижней  внешней части бедра,стейк, мясо с жиром убранным до уровня0"", сырая",129 кКал,"22,15 г","3,83 г",0 г
"Говядина сортовая, мякоть нижней внешней части бедра, стейк,мясо с жиром убранным до уровня0"", обжаренная на гриле",166 кКал,"28,01 г","5,17 г",0 г
"Говядина сортовая, мякоть нижней части бедра, мясо с жиром убранным до уровня 0"", обжаренная",175 кКал,"28,08 г","6,06 г",0 г
"Говядина сортовая, мякоть нижней части бедра, мясо с жиром убранным до уровня 0"", тушеная",217 кКал,"34,39 г","7,72 г",0 г
"Говядина сортовая, мякоть нижней части бедра, постное мясо, обжаренная",169 кКал,"28,29 г","5,33 г",0 г
"Говядина сортовая, мякоть нижней части бедра, постное мясо, тушеная",206 кКал,"34,93 г","6,3 г",0 г
"Говядина сортовая, мякоть нижней части бедра, постоное мясо, сырая",128 кКал,"22,18 г","3,66 г",0 г
"Говядина сортовая, мякоть шейной части, мясо с жиром убранным до уровня 0"", обжаренная",196 кКал,"27,3 г","8,76 г",0 г
"Говядина сортовая, мякоть шейной части, постное мясо, обжаренная",172 кКал,"28,09 г","5,82 г",0 г
"Говядина сортовая, мякоть шейной части, стейк, мясо с жиром убранным до уровня 0"", тушеная",177 кКал,"28,41 г","6,14 г",0 г
"Говядина сортовая, мякоть шейной части, стейк, постное мясо, тушеная",169 кКал,"28,71 г","5,17 г",0 г
"Говядина сортовая, огузок, мясо с жиром убранным до уровня 0"", сырая",145 кКал,"20,8 г","6,28 г",0 г
"Говядина сортовая, огузок, мясо с жиром убранным до уровня 1/8"", обжаренная",210 кКал,"27,63 г","10,24 г",0 г
"Говядина сортовая, огузок, мясо с жиром убранным до уровня 1/8"", сырая",178 кКал,"19,74 г","10,39 г",0 г
"Говядина сортовая, огузок, постное мясо, обжаренная",149 кКал,"27,37 г","4,38 г",0 г
"Говядина сортовая, огузок, постное мясо, сырая",122 кКал,"21,38 г","3,35 г",0 г
"Говядина сортовая, оковалок,  мясо с жиром убранным до уровня 0"", жареная",206 кКал,"29,65 г","8,8 г",0 г
"Говядина сортовая, оковалок,  мясо с жиром убранным до уровня 1/8"", жареная",230 кКал,"27,12 г","12,71 г",0 г
"Говядина сортовая, оковалок,  мясо с жиром убранным до уровня 1/8"", сырая",189 кКал,"20,68 г","11,13 г",0 г
"Говядина сортовая, оковалок,  постное мясо, жареная",177 кКал,"30,8 г","5,03 г",0 г
