Продукт,Калорийность,Белки,Жиры,Углеводы
        "Title": "Сыр Кесо Фреско, мягкий белый сыр, свежий, м.д.ж. 49% в сух. в-ве",
        "Calories": "299 кКал",
        "Proteins": "18,09 г",
        "Fats": "23,82 г",
        "Urglevodi": "2,98 г"
    },
    {
        "Title": "Сыр колби, м.д.ж. 52% в сух. в-ве",
        "Calories": "394 кКал",
        "Proteins": "23,76 г",
        "Fats": "32,11 г",
        "Urglevodi": "2,57 г"
    },
    {
        "Title": "Сыр костромской, м.д.ж. 45% в сух. в-ве",
        "Calories": "343 кКал",
        "Proteins": "25,6 г",
        "Fats": "26,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр латвийский, м.д.ж. 45% в сух. в-ве",
        "Calories": "316 кКал",
        "Proteins": "23,3 г",
        "Fats": "24,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр лимбургер, мягкий бельгийский сыр, м.д.ж. 53% в сух. в-ве",
        "Calories": "327 кКал",
        "Proteins": "20,05 г",
        "Fats": "27,25 г",
        "Urglevodi": "0,49 г"
    },
    {
        "Title": "Сыр литовский, м.д.ж. 30% в сух. в-ве",
        "Calories": "250 кКал",
        "Proteins": "27,9 г",
        "Fats": "14,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр мексиканский, кесо анежо, м.д.ж. 48% в сух. в-ве",
        "Calories": "373 кКал",
        "Proteins": "21,44 г",
        "Fats": "29,98 г",
        "Urglevodi": "4,63 г"
    },
    {
        "Title": "Сыр мексиканский, кесо асадеро, м.д.ж. 45% в сух. в-ве",
        "Calories": "356 кКал",
        "Proteins": "22,6 г",
        "Fats": "25 г",
        "Urglevodi": "4,13 г"
    },
    {
        "Title": "Сыр мексиканский, кесо чихуа-хуа, м.д.ж. 49% в сух. в-ве",
        "Calories": "374 кКал",
        "Proteins": "21,56 г",
        "Fats": "29,68 г",
        "Urglevodi": "5,56 г"
    },
    {
        "Title": "Сыр мексиканский, м.д.ж. 37% в сух. в-ве",
        "Calories": "282 кКал",
        "Proteins": "24,69 г",
        "Fats": "19,4 г",
        "Urglevodi": "3,41 г"
    },
    {
        "Title": "Сыр мексиканский, м.д.ж. 54% в сух. в-ве",
        "Calories": "384 кКал",
        "Proteins": "23,54 г",
        "Fats": "32,14 г",
        "Urglevodi": "0,13 г"
    },
    {
        "Title": "Сыр монтерей, м.д.ж. 40% в сух. в-ве",
        "Calories": "313 кКал",
        "Proteins": "28,2 г",
        "Fats": "21,6 г",
        "Urglevodi": "0,7 г"
    },
    {
        "Title": "Сыр монтерей, м.д.ж. 51% в сух. в-ве",
        "Calories": "373 кКал",
        "Proteins": "24,48 г",
        "Fats": "30,28 г",
        "Urglevodi": "0,68 г"
    },
    {
        "Title": "Сыр моцарелла, м.д.ж. 34% в сух. в-ве",
        "Calories": "254 кКал",
        "Proteins": "24,26 г",
        "Fats": "15,92 г",
        "Urglevodi": "2,77 г"
    },
    {
        "Title": "Сыр моцарелла, м.д.ж. 44% в сух. в-ве",
        "Calories": "299 кКал",
        "Proteins": "22,17 г",
        "Fats": "22,14 г",
        "Urglevodi": "2,4 г"
    },
    {
        "Title": "Сыр моцарелла, низкой влажности, м.д.ж. 37% в сух. в-ве",
        "Calories": "295 кКал",
        "Proteins": "23,75 г",
        "Fats": "19,78 г",
        "Urglevodi": "5,58 г"
    },
    {
        "Title": "Сыр моцарелла, низкой влажности, м.д.ж. 48% в сух. в-ве",
        "Calories": "318 кКал",
        "Proteins": "21,6 г",
        "Fats": "24,64 г",
        "Urglevodi": "2,47 г"
    },
    {
        "Title": "Сыр моцарелла, низкой влажности, тёртый, м.д.ж. 36% в сух. в-ве",
        "Calories": "304 кКал",
        "Proteins": "23,63 г",
        "Fats": "19,72 г",
        "Urglevodi": "8,06 г"
    },
    {
        "Title": "Сыр моцарелла, обезжиренный",
        "Calories": "141 кКал",
        "Proteins": "31,7 г",
        "Fats": "0 г",
        "Urglevodi": "1,7 г"
    },
    {
        "Title": "Сыр моцарелла, с низким содержанием соли, м.д.ж. 34% в сух. в-ве",
        "Calories": "280 кКал",
        "Proteins": "27,5 г",
        "Fats": "17,1 г",
        "Urglevodi": "3,1 г"
    },
    {
        "Title": "Сыр мюнстер, м.д.ж. 36% в сух. в-ве",
        "Calories": "271 кКал",
        "Proteins": "24,7 г",
        "Fats": "17,6 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Сыр мюнстер, м.д.ж. 52% в сух. в-ве",
        "Calories": "368 кКал",
        "Proteins": "23,41 г",
        "Fats": "30,04 г",
        "Urglevodi": "1,12 г"
    },
    {
        "Title": "Сыр нешатель, м.д.ж. 62% в сух. в-ве",
        "Calories": "253 кКал",
        "Proteins": "9,15 г",
        "Fats": "22,78 г",
        "Urglevodi": "3,59 г"
    },
    {
        "Title": "Сыр нямунас, м.д.ж. 50% в сух. в-ве",
        "Calories": "334 кКал",
        "Proteins": "21 г",
        "Fats": "27 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр пармезан, 20% жира, 20% белка, крошеный, м.д.ж. 40% в сух. в-ве",
        "Calories": "265 кКал",
        "Proteins": "20 г",
        "Fats": "20 г",
        "Urglevodi": "1,37 г"
    },
    {
        "Title": "Сыр пармезан, 28,4% белка, крошеный, м.д.ж. 36% в сух. в-ве",
        "Calories": "420 кКал",
        "Proteins": "28,42 г",
        "Fats": "27,84 г",
        "Urglevodi": "13,91 г"
    },
    {
        "Title": "Сыр пармезан, 36% белка, твердый, м.д.ж. 36% в сух. в-ве",
        "Calories": "392 кКал",
        "Proteins": "35,75 г",
        "Fats": "25 г",
        "Urglevodi": "3,22 г"
    },
    {
        "Title": "Сыр пармезан, 38% белка, тертый, м.д.ж. 36% в сух. в-ве",
        "Calories": "415 кКал",
        "Proteins": "37,86 г",
        "Fats": "27,34 г",
        "Urglevodi": "3,41 г"
    },
    {
        "Title": "Сыр пармезан, 41,6% белка, с низким содержанием соли, м.д.ж. 39% в сух. в-ве",
        "Calories": "451 кКал",
        "Proteins": "41,6 г",
        "Fats": "29,99 г",
        "Urglevodi": "3,7 г"
    },
    {
        "Title": "Сыр пармезан, крошка для посыпки, обезжиренный, м.д.ж. 5% в сух. в-ве",
        "Calories": "370 кКал",
        "Proteins": "40 г",
        "Fats": "5 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Сыр пименто, острый плавленный сыр с перцем, м.д.ж. 51% в сух. в-ве",
        "Calories": "375 кКал",
        "Proteins": "22,13 г",
        "Fats": "31,2 г",
        "Urglevodi": "1,63 г"
    },
    {
        "Title": "Сыр плавленный (мягкий спред) 22% жирности KRAFT VELVEETA, м.д.ж. 41% в сух. в-ве",
        "Calories": "303 кКал",
        "Proteins": "16,3 г",
        "Fats": "22 г",
        "Urglevodi": "9,8 г"
    },
    {
        "Title": "Сыр плавленный (мягкий спред) американский, 21,2% жирности, м.д.ж. 41% в сух. в-ве",
        "Calories": "290 кКал",
        "Proteins": "16,41 г",
        "Fats": "21,23 г",
        "Urglevodi": "8,73 г"
    },
    {
        "Title": "Сыр плавленный американский 31% жирности, с витамином D, м.д.ж. 51% в сух. в-ве",
        "Calories": "366 кКал",
        "Proteins": "18,13 г",
        "Fats": "30,71 г",
        "Urglevodi": "4,78 г"
    },
    {
        "Title": "Сыр плавленный американский 32% жирности, м.д.ж. 53% в сух. в-ве",
        "Calories": "371 кКал",
        "Proteins": "18,13 г",
        "Fats": "31,79 г",
        "Urglevodi": "3,7 г"
    },
    {
        "Title": "Сыр плавленный американский 7% жирности, м.д.ж. 17% в сух. в-ве",
        "Calories": "180 кКал",
        "Proteins": "24,6 г",
        "Fats": "7 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Сыр плавленный американский или чеддер, полужирный, 9% жирности, м.д.ж. 23% в сух. в-ве",
        "Calories": "176 кКал",
        "Proteins": "13,41 г",
        "Fats": "8,88 г",
        "Urglevodi": "10,71 г"
    },
    {
        "Title": "Сыр плавленный сливочный (спред), 28,6% жирности, м.д.ж. 69% в сух. в-ве",
        "Calories": "295 кКал",
        "Proteins": "7,1 г",
        "Fats": "28,6 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Сыр плавленный чеддер или американский, с пониженным содержанием соли, м.д.ж. 55% в сух. в-ве",
        "Calories": "376 кКал",
        "Proteins": "22,2 г",
        "Fats": "31,19 г",
        "Urglevodi": "1,6 г"
    },
    {
        "Title": "Сыр плавленный швейцарский 25% жирности, пастеризированный, м.д.ж. 43% в сух. в-ве",
        "Calories": "334 кКал",
        "Proteins": "24,73 г",
        "Fats": "25,01 г",
        "Urglevodi": "2,1 г"
    },
    {
        "Title": "Сыр плавленый \"белоснежка\", м.д.ж. 50% в сух. в-ве",
        "Calories": "258 кКал",
        "Proteins": "15,3 г",
        "Fats": "21 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Сыр плавленый \"золушка\", м.д.ж. 20% в сух. в-ве",
        "Calories": "254 кКал",
        "Proteins": "15,2 г",
        "Fats": "10,8 г",
        "Urglevodi": "23,8 г"
    },
    {
        "Title": "Сыр плавленый \"медовый\", м.д.ж. 30% в сух. в-ве",
        "Calories": "291 кКал",
        "Proteins": "6,1 г",
        "Fats": "16,5 г",
        "Urglevodi": "29,4 г"
    },
    {
        "Title": "Сыр плавленый \"мятный\", м.д.ж. 30% в сух. в-ве",
        "Calories": "335 кКал",
        "Proteins": "7,9 г",
        "Fats": "19,1 г",
        "Urglevodi": "32,7 г"
    },
    {
        "Title": "Сыр плавленый \"сказка\", м.д.ж. 30% в сух. в-ве",
        "Calories": "316 кКал",
        "Proteins": "12,2 г",
        "Fats": "18 г",
        "Urglevodi": "26,1 г"
    },
    {
        "Title": "Сыр плавленый \"сластена\", м.д.ж. 20% в сух. в-ве",
        "Calories": "269 кКал",
        "Proteins": "13 г",
        "Fats": "11,4 г",
        "Urglevodi": "28,4 г"
    },
    {
        "Title": "Сыр плавленый \"чебурашка\", м.д.ж. 50% в сух. в-ве",
        "Calories": "309 кКал",
        "Proteins": "10,7 г",
        "Fats": "25 г",
        "Urglevodi": "10,7 г"
    },
    {
        "Title": "Сыр плавленый, колбасный копченый, м.д.ж. 40% в сух. в-ве",
        "Calories": "275 кКал",
        "Proteins": "21,2 г",
        "Fats": "19,4 г",
        "Urglevodi": "3,7 г"
    },
    {
        "Title": "Сыр плавленый, костромской, м.д.ж. 40% в сух. в-ве",
        "Calories": "269 кКал",
        "Proteins": "21,4 г",
        "Fats": "19,2 г",
        "Urglevodi": "2,3 г"
    },
    {
        "Title": "Сыр плавленый, латвийский, м.д.ж. 40% в сух. в-ве",
        "Calories": "271 кКал",
        "Proteins": "20,5 г",
        "Fats": "20 г",
        "Urglevodi": "2,5 г"
    },
    {
        "Title": "Сыр плавленый, российский, м.д.ж. 45% в сух. в-ве",
        "Calories": "300 кКал",
        "Proteins": "20,5 г",
        "Fats": "23 г",
        "Urglevodi": "2,5 г"
    },
    {
        "Title": "Сыр плавленый, советский, м.д.ж. 44% в сух. в-ве",
        "Calories": "302 кКал",
        "Proteins": "23 г",
        "Fats": "22,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр пор-салю, французский неварёно-прессованный сыр, м.д.ж. 52% в сух. в-ве",
        "Calories": "352 кКал",
        "Proteins": "23,78 г",
        "Fats": "28,2 г",
        "Urglevodi": "0,57 г"
    },
    {
        "Title": "Сыр пошехонский, м.д.ж. 45% в сух. в-ве",
        "Calories": "344 кКал",
        "Proteins": "26 г",
        "Fats": "26,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр прибалтийский, м.д.ж. 20% в сух. в-ве",
        "Calories": "207 кКал",
        "Proteins": "29,8 г",
        "Fats": "9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр проволоне, м.д.ж. 36% в сух. в-ве",
        "Calories": "274 кКал",
        "Proteins": "24,7 г",
        "Fats": "17,6 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Сыр проволоне, м.д.ж. 45% в сух. в-ве",
        "Calories": "351 кКал",
        "Proteins": "25,58 г",
        "Fats": "26,62 г",
        "Urglevodi": "2,14 г"
    },
    {
        "Title": "Сыр рикотта 10,2% жирности, из цельного молока, м.д.ж. 39% в сух. в-ве",
        "Calories": "150 кКал",
        "Proteins": "7,54 г",
        "Fats": "10,18 г",
        "Urglevodi": "7,27 г"
    },
    {
        "Title": "Сыр рикотта 7,9% жирности, из частично обезжиренного молока, м.д.ж. 31% в сух. в-ве",
        "Calories": "138 кКал",
        "Proteins": "11,39 г",
        "Fats": "7,91 г",
        "Urglevodi": "5,14 г"
    },
    {
        "Title": "Сыр рокфор 27,5% жирности, м.д.ж. 50% в сух. в-ве",
        "Calories": "335 кКал",
        "Proteins": "20,5 г",
        "Fats": "27,5 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Сыр рокфор 30,6% жирности, м.д.ж. 51% в сух. в-ве",
        "Calories": "369 кКал",
        "Proteins": "21,54 г",
        "Fats": "30,64 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Сыр романо, твердый итальянский сыр из овечьего молока, м.д.ж. 39% в сух. в-ве",
        "Calories": "387 кКал",
        "Proteins": "31,8 г",
        "Fats": "26,94 г",
        "Urglevodi": "3,63 г"
    },
    {
        "Title": "Сыр российский, м.д.ж. 50% в сух. в-ве",
        "Calories": "364 кКал",
        "Proteins": "23,2 г",
        "Fats": "29,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр салдусский, м.д.ж. 20% в сух. в-ве",
        "Calories": "208 кКал",
        "Proteins": "30 г",
        "Fats": "9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр сливочный 16,8% жирности, м.д.ж. 50% в сух. в-ве",
        "Calories": "208 кКал",
        "Proteins": "7,85 г",
        "Fats": "16,67 г",
        "Urglevodi": "6,73 г"
    },
    {
        "Title": "Сыр сливочный 34,4% жирности, м.д.ж. 73% в сух. в-ве",
        "Calories": "350 кКал",
        "Proteins": "6,15 г",
        "Fats": "34,44 г",
        "Urglevodi": "5,52 г"
    },
    {
        "Title": "Сыр сливочный, обезжиренный, м.д.ж. 4% в сух. в-ве",
        "Calories": "105 кКал",
        "Proteins": "15,69 г",
        "Fats": "1 г",
        "Urglevodi": "7,66 г"
    },
    {
        "Title": "Сыр советский, м.д.ж. 50% в сух. в-ве",
        "Calories": "385 кКал",
        "Proteins": "24,4 г",
        "Fats": "31,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр сусанинский, м.д.ж. 46% в сух. в-ве",
        "Calories": "315 кКал",
        "Proteins": "23,8 г",
        "Fats": "23,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр тартуский, м.д.ж. 29% в сух. в-ве",
        "Calories": "268 кКал",
        "Proteins": "31 г",
        "Fats": "15,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр тильзитер, м.д.ж. 45% в сух. в-ве",
        "Calories": "340 кКал",
        "Proteins": "24,41 г",
        "Fats": "25,98 г",
        "Urglevodi": "1,88 г"
    },
    {
        "Title": "Сыр тминнный, латышский сыр с тмином, м.д.ж. 48% в сух. в-ве",
        "Calories": "376 кКал",
        "Proteins": "25,18 г",
        "Fats": "29,2 г",
        "Urglevodi": "3,06 г"
    },
    {
        "Title": "Сыр угличский, м.д.ж. 45% в сух. в-ве",
        "Calories": "347 кКал",
        "Proteins": "25,8 г",
        "Fats": "26,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр фета, м.д.ж. 48% в сух. в-ве",
        "Calories": "265 кКал",
        "Proteins": "14,21 г",
        "Fats": "21,49 г",
        "Urglevodi": "3,88 г"
    },
    {
        "Title": "Сыр фонтина, итальянский полутвёрдый сыр, м.д.ж. 50% в сух. в-ве",
        "Calories": "389 кКал",
        "Proteins": "25,6 г",
        "Fats": "31,14 г",
        "Urglevodi": "1,55 г"
    },
    {
        "Title": "Сыр чеддер 20,4% жирности, м.д.ж. 37% в сух. в-ве",
        "Calories": "316 кКал",
        "Proteins": "27,35 г",
        "Fats": "20,41 г",
        "Urglevodi": "2,67 г"
    },
    {
        "Title": "Сыр чеддер 31% жирности, м.д.ж. 50% в сух. в-ве",
        "Calories": "380 кКал",
        "Proteins": "23,5 г",
        "Fats": "30,8 г",
        "Urglevodi": "3,37 г"
    },
    {
        "Title": "Сыр чеддер 33,3% жирности, м.д.ж. 53% в сух. в-ве",
        "Calories": "403 кКал",
        "Proteins": "22,87 г",
        "Fats": "33,31 г",
        "Urglevodi": "3,37 г"
    },
    {
        "Title": "Сыр чеддер или колби 8% жирности , м.д.ж. 19% в сух. в-ве",
        "Calories": "173 кКал",
        "Proteins": "24,35 г",
        "Fats": "7 г",
        "Urglevodi": "1,91 г"
    },
    {
        "Title": "Сыр чеддер или колби, с низким содержанием соли, м.д.ж. 53% в сух. в-ве",
        "Calories": "398 кКал",
        "Proteins": "24,35 г",
        "Fats": "32,62 г",
        "Urglevodi": "1,91 г"
    },
    {
        "Title": "Сыр чеддер обезжиренный",
        "Calories": "157 кКал",
        "Proteins": "32,14 г",
        "Fats": "0 г",
        "Urglevodi": "7,14 г"
    },
    {
        "Title": "Сыр чеддер острый, порезанный на ломтики, м.д.ж. 53% в сух. в-ве",
        "Calories": "410 кКал",
        "Proteins": "24,25 г",
        "Fats": "33,82 г",
        "Urglevodi": "2,13 г"
    },
    {
        "Title": "Сыр чешир, твердый английский сыр, м.д.ж. 49% в сух. в-ве",
        "Calories": "387 кКал",
        "Proteins": "23,37 г",
        "Fats": "30,6 г",
        "Urglevodi": "4,78 г"
    },
    {
        "Title": "Сыр швейцарский 31% жирности, м.д.ж. 50% в сух. в-ве",
        "Calories": "393 кКал",
        "Proteins": "26,96 г",
        "Fats": "30,99 г",
        "Urglevodi": "1,44 г"
    },
    {
        "Title": "Сыр швейцарский 5% жирности, м.д.ж. 13% в сух. в-ве",
        "Calories": "179 кКал",
        "Proteins": "28,4 г",
        "Fats": "5,1 г",
        "Urglevodi": "3,4 г"
    },
    {
        "Title": "Сыр швейцарский обезжиренный",
        "Calories": "127 кКал",
        "Proteins": "28,4 г",
        "Fats": "0 г",
        "Urglevodi": "3,4 г"
    },
    {
        "Title": "Сыр швейцарский, м.д.ж. 50% в сух. в-ве",
        "Calories": "391 кКал",
        "Proteins": "24,6 г",
        "Fats": "31,6 г",
        "Urglevodi": "1,44 г"
    },
    {
        "Title": "Сыр швейцарский, с низким содержанием соли, м.д.ж. 44% в сух. в-ве",
        "Calories": "374 кКал",
        "Proteins": "28,4 г",
        "Fats": "27,4 г",
        "Urglevodi": "3,4 г"
    },
    {
        "Title": "Сыр шетский, м.д.ж. 30% в сух. в-ве",
        "Calories": "246 кКал",
        "Proteins": "27,3 г",
        "Fats": "14,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр эдам, м.д.ж. 48% в сух. в-ве",
        "Calories": "357 кКал",
        "Proteins": "24,99 г",
        "Fats": "28,57 г",
        "Urglevodi": "1,43 г"
    },
    {
        "Title": "Сыр эмментальский, м.д.ж. 44% в сух. в-ве",
        "Calories": "373 кКал",
        "Proteins": "28,2 г",
        "Fats": "28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр эстонский, м.д.ж. 45% в сух. в-ве",
        "Calories": "350 кКал",
        "Proteins": "26 г",
        "Fats": "26,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр ярославский, м.д.ж. 45% в сух. в-ве",
        "Calories": "350 кКал",
        "Proteins": "26,2 г",
        "Fats": "26,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр, чеддар, с низким содержанием жира",
        "Calories": "282 кКал",
        "Proteins": "27,2 г",
        "Fats": "18,3 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Сырники, из творога (творог нежирный), по 1-330",
        "Calories": "183 кКал",
        "Proteins": "18,6 г",
        "Fats": "3,6 г",
        "Urglevodi": "18,2 г"
    },
    {
        "Title": "Сырники, с морковью, по 1-332",
        "Calories": "232 кКал",
        "Proteins": "12,9 г",
        "Fats": "11,5 г",
        "Urglevodi": "18,8 г"
    },
    {
        "Title": "Сырное фондю",
        "Calories": "229 кКал",
        "Proteins": "14,23 г",
        "Fats": "13,47 г",
        "Urglevodi": "3,77 г"
    },
    {
        "Title": "Сырные изделия, заменитель",
        "Calories": "257 кКал",
        "Proteins": "4,08 г",
        "Fats": "19,5 г",
        "Urglevodi": "16,18 г"
    },
    {
        "Title": "Сырные изделия, консервированные путем пастеризациИ",
        "Calories": "331 кКал",
        "Proteins": "19,66 г",
        "Fats": "24,46 г",
        "Urglevodi": "8,32 г"
    },
    {
        "Title": "Сырные изделия, пастеризиованные, чеддер или американский, обезжиренные",
        "Calories": "240 кКал",
        "Proteins": "17,6 г",
        "Fats": "14,1 г",
        "Urglevodi": "10,6 г"
    },
    {
        "Title": "Сырные изделия, пастеризованные, американскик, не содержщий двунатриевого фосфата",
        "Calories": "330 кКал",
        "Proteins": "16,86 г",
        "Fats": "25,63 г",
        "Urglevodi": "8,56 г"
    },
    {
        "Title": "Сырный продукт, сыр плавленный швейцарский",
        "Calories": "323 кКал",
        "Proteins": "21,92 г",
        "Fats": "24,14 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Сырный соус",
        "Calories": "197 кКал",
        "Proteins": "10,33 г",
        "Fats": "14,92 г",
        "Urglevodi": "5,38 г"
    },
    {
        "Title": "Сырок творожный глазированный 10,9% жирности, с ванилином",
        "Calories": "270 кКал",
        "Proteins": "9,4 г",
        "Fats": "10,9 г",
        "Urglevodi": "33,1 г"
    },
    {
        "Title": "Сырок творожный глазированный 27,7% жирности, с ванилином",
        "Calories": "413 кКал",
        "Proteins": "7,9 г",
        "Fats": "27,7 г",
        "Urglevodi": "32,6 г"
    },
    {
        "Title": "Сырок творожный детский 23% жирности, неглазированный",
        "Calories": "319 кКал",
        "Proteins": "9,1 г",
        "Fats": "23 г",
        "Urglevodi": "18,5 г"
    },
    {
        "Title": "Сырок творожный сладкий 16,5% жирности, ванильный, неглазированный",
        "Calories": "238 кКал",
        "Proteins": "12 г",
        "Fats": "16,5 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Сырок творожный сладкий 23% жирности, неглазированный",
        "Calories": "341 кКал",
        "Proteins": "7,1 г",
        "Fats": "23 г",
        "Urglevodi": "27,5 г"
    },
    {
        "Title": "Сырок творожный сладкий 26% жирности, неглазированный",
        "Calories": "376 кКал",
        "Proteins": "9,1 г",
        "Fats": "26 г",
        "Urglevodi": "27,5 г"
    },
    {
        "Title": "Сырок творожный сладкий 8% жирности, неглазированный",
        "Calories": "181 кКал",
        "Proteins": "15 г",
        "Fats": "8 г",
        "Urglevodi": "11,5 г"
    },
    {
        "Title": "Творог 11% жирности",
        "Calories": "178 кКал",
        "Proteins": "16 г",
        "Fats": "11 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Творог 18% жирности",
        "Calories": "236 кКал",
        "Proteins": "15 г",
        "Fats": "18 г",
        "Urglevodi": "2,8 г"
    },
    {
        "Title": "Творог 2% жирности",
        "Calories": "114 кКал",
        "Proteins": "20 г",
        "Fats": "2 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Творог 4% жирности",
        "Calories": "136 кКал",
        "Proteins": "21 г",
        "Fats": "4 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Творог 4% жирности, плодово-ягодный",
        "Calories": "164 кКал",
        "Proteins": "17,3 г",
        "Fats": "4 г",
        "Urglevodi": "13,7 г"
    },
    {
        "Title": "Творог 5% жирности",
        "Calories": "145 кКал",
        "Proteins": "21 г",
        "Fats": "5 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Творог 6% жирности, зерненый со сливками",
        "Calories": "113 кКал",
        "Proteins": "13 г",
        "Fats": "6 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Творог 9% жирности",
        "Calories": "169 кКал",
        "Proteins": "18 г",
        "Fats": "9 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Творог влажный 1% жирности",
        "Calories": "72 кКал",
        "Proteins": "12,39 г",
        "Fats": "1,02 г",
        "Urglevodi": "2,72 г"
    },
    {
        "Title": "Творог влажный 1% жирности, без добавления соли",
        "Calories": "72 кКал",
        "Proteins": "12,4 г",
        "Fats": "1 г",
        "Urglevodi": "2,7 г"
    },
    {
        "Title": "Творог влажный 1% жирности, без лактозы",
        "Calories": "74 кКал",
        "Proteins": "12,4 г",
        "Fats": "1 г",
        "Urglevodi": "2,6 г"
    },
    {
        "Title": "Творог влажный 1% жирности, с овощами",
        "Calories": "67 кКал",
        "Proteins": "10,9 г",
        "Fats": "1 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Творог влажный 2% жирности",
        "Calories": "81 кКал",
        "Proteins": "10,45 г",
        "Fats": "2,27 г",
        "Urglevodi": "4,76 г"
    },
    {
        "Title": "Творог влажный 3,85% жирности, с фруктами",
        "Calories": "97 кКал",
        "Proteins": "10,69 г",
        "Fats": "3,85 г",
        "Urglevodi": "4,41 г"
    },
    {
        "Title": "Творог влажный 4,2% жирности, с овощами",
        "Calories": "95 кКал",
        "Proteins": "10,9 г",
        "Fats": "4,2 г",
        "Urglevodi": "2,9 г"
    },
    {
        "Title": "Творог влажный 4,3% жирности",
        "Calories": "98 кКал",
        "Proteins": "11,12 г",
        "Fats": "4,3 г",
        "Urglevodi": "3,38 г"
    },
    {
        "Title": "Творог влажный обезжиренный",
        "Calories": "72 кКал",
        "Proteins": "10,34 г",
        "Fats": "0,29 г",
        "Urglevodi": "6,66 г"
    },
    {
        "Title": "Творог обезжиренный, 0,5% жирности, плодово-ягодный сладкий",
        "Calories": "138 кКал",
        "Proteins": "18,2 г",
        "Fats": "0,5 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Творог обезжиренный, 0,6% жирности",
        "Calories": "110 кКал",
        "Proteins": "22 г",
        "Fats": "0,6 г",
        "Urglevodi": "3,3 г"
    },
    {
        "Title": "Творожная масса сладкая 8% жирности",
        "Calories": "181 кКал",
        "Proteins": "15 г",
        "Fats": "8 г",
        "Urglevodi": "11,5 г"
    },
    {
        "Title": "Творожная масса сладкая с ванилином 20,0% жирности",
        "Calories": "287 кКал",
        "Proteins": "11,5 г",
        "Fats": "20 г",
        "Urglevodi": "14,5 г"
    },
    {
        "Title": "Творожная масса сладкая с ванилином, 16,5% жирности",
        "Calories": "238 кКал",
        "Proteins": "12 г",
        "Fats": "16,5 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Творожная масса сладкая с изюмом, 23,0% жирности",
        "Calories": "345 кКал",
        "Proteins": "7,1 г",
        "Fats": "23 г",
        "Urglevodi": "27,1 г"
    },
    {
        "Title": "Творожная масса, с изюмом, по 1-332",
        "Calories": "343 кКал",
        "Proteins": "6,8 г",
        "Fats": "21,6 г",
        "Urglevodi": "29,9 г"
    },
    {
        "Title": "Творожный крем с ванилином 5,0% жирности",
        "Calories": "167 кКал",
        "Proteins": "11 г",
        "Fats": "5 г",
        "Urglevodi": "19,2 г"
    },
    {
        "Title": "Шоколадный напиток растворимый без сахара, сухой",
        "Calories": "358 кКал",
        "Proteins": "35,8 г",
        "Fats": "5,1 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "Шоколадный напиток растворимый, сухой",
        "Calories": "353 кКал",
        "Proteins": "19,9 г",
        "Fats": "1,4 г",
        "Urglevodi": "65,8 г"
    }
]
